title	label
1. 발명은 상기한 종래의 요청에 부응하기 위해 안출된 것으로서, 그 목적은 개인 단말기를 이용하여 방송 콘텐츠를 전송하는 방송 송출자가 자신의 지인들과의 별도의 커뮤니케이션을 하지 않고서도 자신의 방송을 시청한 지인들과 시청하지 못한 지인들을 용이하게 구별할 수 있도록 하기 위한 장치 및 방법을 제공하는 것이다.2. 발명에 따른 각 실시예에서 언급하는 각 신호는 한 번의 연결 등에 의해 전송되는 하나의 신호를 의미할 수도 있지만, 후술하는 특정 기능 수행을 목적으로 전송되는 일련의 신호 그룹을 의미할 수도 있다.	1
1. 그럼에도 불구하고, 실행 가능한 식별된 모듈은 물리적으로 함께 위치할 필요는 없지만, 상이한 위치에 저장된 상이한 명령어를 포함할 수 있는데, 이는 논리적으로 함께 결합될 때 모듈을 구성하고 모듈의 정해진 목적을 달성한다.	4
1. 청구범위에 기재된 발명이 속한 기술분야 본 발명은 사설 인터넷 주소 또는 유동 공인 인터넷 주소를 사용한 인터넷 데이터 방송 서비스 제어 장치와 그를 이용한 시스템 및 그 방법과 상기 방법을 실현시키기 위한 프로그램을 기록한 컴퓨터로 읽을 수 있는 기록매체에 관한 것임. 2. 발명이 해결하려고 하는 기술적 과제 본 발명은 인터넷 데이터 방송 방법에서 무선 기지국이 인터넷망에 접속될 때, 인터넷의 고정 공인 인터넷 주소를 사용하여 직접 인터넷망에 접속하지 못하는 경우에는 공유기/라우터를 사용하여 사설 인터넷 주소나 유동 공인 인터넷 주소를 사용하여 인터넷망에 접속하게 되는데, 이럴 경우 인터넷 데이터 방송 서버에서 방송 데이터를 무선 기지국에 전송할 수 없게 되고, 또한 사전에 무선 기지국의 위치와 이에 해당되는 인터넷 주소를 알지 못하므로 지역 고유의 정보를 무선 기지국으로 전송할 수 없는 문제가 있으므로, 무선 기지국에서 먼저 방송 서버로 인터넷 데이터그램을 전송함으로써 통신 세션을 구성하여 방송 서버가 무선 기지국으로 방송 데이터를 전송할 수 있게 하고, 또한 무선 기지국에서 무선 기지국의 위치에 관한 정보를 방송 서버로 전송하여 방송 서버에서 무선 기지국의 위치와 해당 인터넷 주소를 확인하여 지역 정보를 방송할 수 있는, 사설 인터넷 주소 및 유동 공인 인터넷 주소를 사용한 인터넷 데이터 방송 서비스 제어 장치와 그를 이용한 시스템 및 그 방법과 상기 방법을 실현시키기 위한 프로그램을 기록한 컴퓨터로 읽을 수 있는 기록매체를 제공하는데 그 목적이 있음. 3. 발명의 해결방법의 요지 본 발명은, 사설 인터넷 주소 또는 유동 공인 인터넷 주소를 사용한 인터넷 데이터 방송 서비스 제어 시스템에 있어서, 무선 기지국으로부터 인터넷 데이터그램을 수신하여 서버와 통신 세션을 구성하거나 또는 무선 기지국의 위치 정보를 인식하여 위치에 해당되는 정보를 전송하기 위한 방송 서버; 인터넷 데이터그램의 공인 인터넷 주소와 사설 인터넷 주소를 변환시켜주거나, 또는 사설 인터넷 주소 또는 유동 공인 인터넷 주소를 할당하는 공유기/라우터; 전원이 켜질 때나 또는 주기적으로 또는 외부 제어 명령에 의해 방송 서버로 인터넷 데이터그램을 전송하는 무선 기지국; 및 방송 데이터를 수신하는 무선 단말기를 포함함. 4. 발명의 중요한 용도 본 발명은 인터넷 방송 서비스 등에 이용됨.	0
BCMCS(Broadcast Multicast Service) 기술을 활용한 교통정보 서비스 방안으로서, 주기적으로 교통정보를 멀티캐스팅하고, 이를 수신한 이동통신 단말기는 VM을 통해 교통정보를 표시하도록 하되, 사용자가 처음 VM을 구동할 경우 다음 멀티캐스팅 주기까지 기다리지 않고 최신 교통정보를 유니캐스트 방식으로 다운로드 받을 수 있도록 하는 교통정보 서비스 시스템 및 방법을 개시한다. 본 발명의 시스템은, 전국 주요 도로의 교통정보 데이터 파일을 IP 멀티캐스트 스트림으로 서비스 가입자의 이동통신 단말기에게 주기적으로 전송하는 방송 센터; 실시간 교통정보를 수집 관리하는 시스템인 TICS로부터 제공되는 전국 주요 도로 구간에 대한 교통정보 데이터 파일을 상기 방송 센터로 전달하여 서비스 가입자의 이동통신 단말기로 교통정보가 주기적으로 멀티캐스팅되도록 하며, 이동통신 단말기가 교통정보 서비스 어플리케이션(VM) 구동을 통해 접속하면 최신 교통정보 데이터 파일을 유니캐스트 방식으로 다운로드하여, 이동통신 단말기의 VM 구동 시 다음 멀티캐스팅 전송 주기 이전에 최신 정보를 이용할 수 있도록 하는 교통정보 서비스 서버; 를 포함함에 기술적 특징이 있다.	1
패킷 데이터 통신 시스템에서 브로드캐스트-멀티캐스트서비스의 전송을 조절하기 위한 방법 및 장치	0
본 발명에 의해 통신 네트워크에서 멀티미디어 브로드캐스트 멀티캐스트 서비스의 수신 상태 정보를 송신하기 위해 이용된 방법이 제공되고, 상기 방법은: 단말이 기지국으로부터 무선 리소스 제어 메시지를 수신하는 단계(S201); 무선 리소스 제어 메시지가 미리 설정된 조건을 만족시키는지를 결정하는 단계(S202); 및 무선 리소스 제어 메시지가 미리 설정된 조건을 만족시키면, 단말이 멀티미디어 브로드캐스트 멀티캐스트 서비스의 수신 상태 메시지를 기지국으로 송신하는 단계(S203)를 포함하고, 여기서 멀티미디어 브로드캐스트 멀티캐스트 서비스의 수신 상태 메시지는 단말에 의해 수신되는 멀티미디어 브로드캐스트 멀티캐스트 서비스를 식별하기 위해 이용된다. 본 발명의 기술적 해법으로, 기지국은 적어도 하나의 멀티미디어 브로드캐스트 멀티캐스트 서비스의 단말 측 수신 상태 정보를 획득할 수 있으며, 여기서 수신 상태 정보는 단말에 의해 송신된다. 따라서 기지국은 멀티미디어 브로드캐스트 멀티캐스트 서비스의 구동 중인 브로드캐스트 또는 멀티캐스트의 수신 이용자들의 수의 통계를 수행할 수 있고 다른 대응하는 프로세싱들을 수행할 수 있다.	1
1. 발명의 일 양태에 있어서, [0011] 적어도 하나의 기존 주파수 채널 또는 밴드와 함께 상기 적어도 하나의 기존 주파수 채널 또는 밴드에 의해서 반송되는 전송 신호의 강도에 관련된 정보를 저장하기 위한 메모리; [0012] 적어도 하나의 상기 기존 주파수 채널 또는 밴드를 통해서 전송되는 통신 신호가 상기 기존 채널 또는 밴드에 의해서 반송되는 상기 전송 신호를 과도 방송하기에 충분한 강도로 생성하도록 구성되는 컨트롤러; [0013] 상기 컨트롤러에 의해서 생성된 각각의 상기 통신 신호를 수신하고 또한 상기 통신 신호를 조합된 혼합 통신 신호에 조합시키도록 구성되는 믹서; 및 [0014] 상기 적어도 하나의 기존 주파수 채널에 의해서 반송되는 상기 전송 신호를 대신하여, 또는 이에 추가하여, 상기 적어도 하나의 기존 주파수 채널 또는 밴드를 통해서 전송되는 상기 조합된 혼합 통신 신호를 전송하기 위한 트랜스미터;를 포함하는, [0015] 전송 신호를 반송하는 하나 이상의 기존 주파수 채널 또는 밴드를 통해서 통신 신호를 전송하기 위한 장치가 제공된다.2. 발명의 다른 양태에 있어서, [0024] 상기 하나 이상의 기존 주파수 채널 또는 밴드의 주파수 및 신호 강도를 설정하는 단계; [0025] 각각의 상기 기존 주파수 채널 또는 밴드에 대해서 통신 신호를 생성하는 단계로서, 상기 통신 신호는 목표로 하는 대상에 의해서 수신되는 상기 기존 주파수 채널 또는 밴드에 과도 방송되도록 구성되어 있는 단계; [0026] 각각의 기존 주파수 채널 또는 밴드에 대해서 상기 통신 신호를 혼합하여 조합된 혼합 통신 신호를 생성하는 단계; 및 [0027] 상기 조합된 혼합 통신 신호를 상기 하나 이상의 기존 주파수 채널 또는 밴드를 통해서 전송하는 단계;를 포함하는, [0028] 하나 이상의 기존 무선 채널을 통해서 통신 신호를 전송하는 방법이 제공된다.	0
V2X(vehicle to everthing) 노드에 의해 V2X 메시지를 송신하는 방법에 있어서,차량에 의해 보고된 V2X 메시지를 수신하는 단계;상기 V2X 메시지에 대한 고유 플로우 아이덴티티(ID)를 할당하는 단계;MBMS(Multimedia Broadcast Multicast Service) 메시지 - 상기 MBMS 메시지는 상기 플로우 ID 및 MBMS 서비스 영역을 반송함 - 를 코어 네트워크(CN)로 송신하는 단계;상기 V2X 메시지에 해당하는 MBMS 데이터 패킷의 패킷 헤더에 상기 플로우 ID를 부가한 후, 다운링크 방향에서의 상기 MBMS 데이터 패킷 - 상기 MBMS 데이터 패킷은 플로우 ID와 MBMS 서비스 영역 간의 해당하는 관계에 기초하여 게이트웨이 또는 기지국에 의해 포워딩됨 - 을 상기 게이트웨이 또는 기지국으로 송신하는 단계를 포함하는, V2X 메시지를 송신하는 방법.	3
공공 경보 시스템(PWS) 기능을 수행하기 위한 방법, 장치 및 컴퓨터 프로그램 제품이 제공된다. 방법의 맥락에서, 경보 메시지는 제1 인터페이스를 통해 수신된다. 경보 메시지는 셀 브로드캐스트 엔티티에 의해 제공된다. 방법은 경보 메시지를 변환하는 것을 포함한다. 방법은, 경보 메시지로 하여금, 변환시, 제1 인터페이스와는 상이한 제2 인터페이스를 통해, 무선 액세스 네트워크로의 송신을 위해 액세스 및 이동성 관리 기능(AMF)으로 송신되게 하는 것을 더 포함한다.	0
양태는 광고 디스플레이의 가능도를 증가시키기 위한 방법, 시스템, 및 장치를 포함한다. 방법은 제 1 광고를 나타내는 인디시아 및 프리젠테이션 스케줄을 포함하는 광고 정보를 수신하는 단계; 제 1 광고가 이동 디바이스 상에 위치되는지 여부를, 광고 정보에 기초하여 결정하는 단계; 제 1 광고가 이동 디바이스 상에 위치되지 않는 것이 결정된다면, 제 1 광고를 원격 디바이스로부터 검색하고 제 1 광고를 이동 디바이스 상의 스토리지 모듈 상에 저장하는 단계; 및 이동 디바이스 상의 제 1 광고를 렌더링하는 단계를 포함할 수도 있다. 방법은 또한, 검색 정보를 포함하는 광고 정보를 수신하는 단계 및 검색 스케줄을 참고로 하여 원격 디바이스로부터 제 1 광고를 검색하는 단계를 포함할 수도 있다. 다른 방법 및 장치는 광고 정보를 결정하고 브로드캐스팅하는 단계를 포함한다.	4
1. 전자 장치에 있어서,카메라;디스플레이;통신 모듈;메모리; 및상기 카메라, 상기 디스플레이, 상기 통신 모듈 및 상기 메모리에 전기적으로 연결되는 프로세서;를 포함하고,상기 프로세서는제1 통신 방식에 의해, 상기 전자 장치의 제1 식별 정보를 포함하는 애드버타이징 신호를 주변의 외부 장치에 전송하고,상기 제1 통신 방식에 의해, 상기 외부 장치의 제2 식별 정보를 포함하는 응답 신호를 수신하고,이미지를 촬영하는 제1 사용자 입력이 발생하는지를 확인하고, 상기 제1 사용자 입력이 발생하는 경우, 상기 카메라를 통해 수집된 이미지 데이터와 상기 제2 식별 정보를 연계하여 상기 메모리에 저장하고,갤러리 어플리케이션을 통해 상기 이미지 데이터를 기반으로 하는 제1 이미지를 상기 디스플레이에 표시하고,상기 제1 통신 방식에 의해 주변 장치를 인식하고,상기 주변 장치의 제3 식별 정보가 상기 표시된 제1 이미지의 메타데이터에 포함된 경우, 상기 제3 식별 정보를 상기 디스플레이에 표시하는 전자 장치.	1
MBS(Multicast and Broadcast Service)를 제공하는 광대역 무선통신 시스템에 있어서, MBS 존(zone)들을 대상으로 MBS 타입(type)을 분류하는 MBS 서버와, 자신이 속한 MBS 존의 MBS 타입 정보를 단말에게 송신하는 기지국과, 상기 MBS 타입 정보를 이용하여 자신이 속한 MBS 존의 타입을 확인하는 단말을 포함하는 것을 특징으로 하는 시스템.	0
무선 디바이스의 방법으로서, 제 1 FLUTE (file delivery over unidirectional transport) 세션에서 복수의 데이터 세트들을 수신하는 단계로서, 상기 데이터 세트들의 각각의 데이터 세트는 브로드캐스트와 연관된 식별자 및 타겟 영역을 포함하는, 상기 복수의 데이터 세트들을 수신하는 단계; 제 2 FLUTE 세션에서 브로드캐스트 및 상기 브로드캐스트와 연관된 식별자를 수신하는 단계; 상기 수신된 브로드캐스트와 함께 수신된 상기 식별자에 기초하여, 상기 수신된 브로드캐스트와 연관된 타겟 영역을 결정하는 단계; 및 상기 타겟 영역과 연관된 기준이 만족되는지에 기초하여, 상기 수신된 브로드캐스트를 유지할지를 결정하는 단계를 포함하는, 무선 디바이스의 방법.	1
무선통신을 위한 미디어 정보를 제공하기 위한 방법으로서, 미디어 정보를 수신하는 단계; 상기 미디어 정보와 연관된 랭킹 정보를 수신하는 단계; 무선 방식에 따라 상기 수신된 정보를 복조하는 단계; 및 상기 랭킹 정보에 따라 상기 미디어 정보를 디스플레이하는 단계를 포함하는, 방법.	1
실시예들에 따르면, 적어도 하나의 제1 단말의 접속 여부를 감지하고, 접속이 감지된 제1 단말이 방송 수신 기능이 내장된 제2 단말인지 여부를 결정하고, 제1 단말이 제2 단말이라는 결정에 따라 제2 단말에게 무선 자원에 대한 사용 권한을 우선적으로 부여하며, 우선적으로 부여된 사용 권한에 따라 무선 자원을 이용하여 제2 단말에게 실시간 방송 서비스를 제공하는, 실시간 방송 서비스를 제공하는 방법을 제공할 수 있다.	1
1. 발명의 일 측면에 따르면, 순번대기시스템이 대기자의 모바일 단말로부터 무선통신을 통해 순번요청을 받는 단계, 상기 순번대기시스템이 요청된 상기 순번요청에 응답하여 상기 대기자의 대기순번을 결정하는 단계 및 상기 순번대기시스템이 결정된 상기 대기순번이 상기 모바일 단말에서 디스플레이 되도록 하기 위한 대기순번정보를 상기 모바일 단말로 전송하는 단계를 포함하는 순번대기시스템 제공방법이 제공된다.2. 발명의 다른 일 측면에 따르면 상술한 방법을 수행하는 프로그램이 수록된 컴퓨터 판독 가능한 기록매체가 제공된다.3. 발명의 다른 일 측면에 따르면, 순번대기시스템으로서, 프로세서 및 상기 프로세서에 의하여 실행되는 컴퓨터 프로그램을 저장하는 메모리를 포함하며, 상기 컴퓨터 프로그램은, 상기 프로세서에 의해 실행되는 경우, 상기 순번대기시스템이 상술한 방법을 수행하도록 하는 순번대기시스템이 제공된다.4. 발명의 다른 일 측면에 따르면, 대기자의 모바일 단말로부터 무선통신을 통해 순번요청을 받는 순번요청모듈, 요청된 상기 순번요청에 응답하여 상기 대기자의 대기순번을 결정하는 순번결정모듈 및 결정된 상기 대기순번이 상기 모바일 단말에서 디스플레이 되도록 하기 위한 순번정보를 상기 모바일 단말로 전송하는 제어모듈을 포함하는 순번대기시스템이 제공된다.	1
DMB 방송 시청시 음영 지역에서 데이터 통신망을 통하여 방송 또는 멀티미디어를 수신하는 방법으로서, DMB 단말기가 DMB 방송을 수신하는 단계(a); 상기 DMB 단말기가 음영 지역에 있는지를 판단하는 단계(b); 상기 DMB 단말기가 소정 시간 동안 계속하여 음영 지역에 있는 경우, 상기 DMB 단말기가 데이터 통신망에 접속하여 방송 또는 멀티미디어를 수신하는 단계(c)를 포함하는 것을 특징으로 하는 방송 또는 멀티미디어 수신 방법.	1
MBS의 자원의 지시를 실현하는 방법, 시스템 및 장치	0
머신-투-머신 통신을 위한 방법, 장치, 및 컴퓨터 프로그램 제품이 제공된다. 디바이스는 요청자로부터 요청을 수신한다. 이 요청은, 1차 시간 지속기간에 따라 요청자에게 정보를 송신하도록 디바이스에게 요청한다. 디바이스는 요청자에게 정보를 송신하기 위해 1차 시간 지속기간 내에서 적어도 하나의 2차 시간 지속기간을 결정하고, 요청에 응답하여 요청자에게 정보를 송신하기 위해 적어도 하나의 2차 시간 지속기간 내에서 송신 시간을 스케줄링한다. 이 스케줄링은 디바이스에게 알려진 부가적인 정보에 기초한다. 요청자는 적어도 하나의 디바이스와 통신하기 위한 시간 지속기간을 결정하고, 시간 지속기간에 따라 요청자에게 정보를 송신하라는 요청을 적어도 하나의 디바이스에게 송신하며, 요청에 응답하여 시간 지속기간 내에서 적어도 하나의 디바이스로부터 정보를 수신한다.	1
무선 통신 네트워크의 브로드캐스트/멀티캐스트 서비스 및방법	1
BM-SC(broadcast and multicast service center)에 의해 차량과 관련된 단말에 MBMS(multimedia broadcast/multicast service)를 제공하기 위한 방법으로서,상기 단말이 지나갈 것으로 예측되는 적어도 하나의 후보 서비스 영역을 식별하는 동작; 및상기 적어도 하나의 후보 서비스 영역에 대한 무선 베어러를 설정하기 위한 MBMS 베어러 설정 요청을 MBMS-GW(MBMS-gateway)로 전송하는 동작을 포함하고,상기 MBMS 베어러 설정 요청은 상기 MBMS-GW가 상기 적어도 하나의 후보 서비스 영역에 포함된 셀들의 목록에 대한 정보와 상기 적어도 하나의 후보 서비스 영역 각각의 무선 베어러가 활성화되었는지 여부를 지시하는 활성화 타입 플래그를 포함하는 적어도 하나의 MBMS 베어러 컨텍스트를 저장하도록 지시하고,상기 활성화 타입 플래그는 상기 단말과 관련된 이동성 관리 장치(mobility management entity, MME)로부터의 스위칭(switching) 지시에 따라 변경되는, BM-SC에 의해 차량과 관련된 단말에 MBMS를 제공하기 위한 방법.	3
멀티캐스트 방송서비스 제공 방법 및 장치	0
비가청 주파수에 기초하여 다중 전송을 수행하는 전관방송시스템 및 그 방법	0
1. 발명의 목적은, 그리드 서비스를 통해 분산 처리 및 부하 분산이가능하도록 MBMS 서비스를 제어하는 제어 시스템 및 그 방법을 제공함에 있다.	0
1. 발명에 따른 무선통신 시스템에서의 셀 브로드캐스트 서비스 장치는, 셀 내의 단말로 전송할 CBS(Cell Broadcast Service) 메시지를 생성하는 CBS 처리부; 및 상기 CBS 메시지가 포함된 MAC(Media Access Control) 관리 메시지를 상기 셀 내의 단말로 브로드캐스팅하는 MAC 관리 메시지 처리부를 포함하는 것을 특징으로 한다.2. 발명에 따른 무선통신 시스템에서의 셀 브로드캐스트 서비스 방법은, a) 셀 내의 단말로 전송할 CBS(Cell Broadcast Service) 메시지를 생성하는 단계; b) 상기 CBS 메시지가 포함된 MAC(Media Access Control) 관리 메시지를 생성하는 단계; 및 c) 상기 MAC 관리 메시지를 상기 셀 내의 단말로 브로드캐스팅하는 단계를 포함하는 것을 특징으로 한다.	0
1. 전용 멀티캐스트 로컬 이동성 앵커(LMA) 및 모바일 액세스 게이트웨이(MAG)를 지원하는 프록시 모바일 인터넷 프로토콜(PMIP)을 위한 방법 및 장치가 제공된다. LMA는 IP 어드레스를 처리하고 라우터 권유 메시지를 서빙 MAG에 송신하는 무선 송수신 유닛(WTRU)에 인터넷 프로토콜(IP) 어드레스를 할당한다. WTRU는 유니캐스트 서비스를 위한 제 1 IP 어드레스 및 멀티캐스트 서비스들을 위한 제 2 IP 어드레스를 수신하도록 개시된다. 일반적으로, 방법 및 장치는 프록시 모바일 IP를 이용하여 멀티캐스트 이동성을 가능하게 하기 위한 아키텍처, 인터페이스들, 프로시저들을 제안한다. 보다 구체적으로 멀티캐스트 서비스들을 위한 집성된 PMIP 터널들의 동작들이 기술된다. 멀티캐스트이동성은 모바일 노드들이 하나의 MAG로부터 다른 MAG로, LMA 내에서, LMA 간에서 이동할 때 인에이블된다. 그리고 멀티캐스트 이동성은 하이브리드 네트워크의 다운링크 전용 멀티캐스트 네트워크와 양방향성 네트워크 사이에서 인에이블된다.	1
본 발명에 따른 긴급재난문자 서비스를 제공하는 장치의 동작 방법은, 방송사의 송신 장치에서 통신사로부터 긴급재난문자 신호를 수신하는 단계, 상기 송신 장치에서 상기 긴급재난문자 신호에 대응하는 재난 방송 신호로 변환하는 단계, 및 상기 송신 장치에서 교환국/기지국으로 상기 재난 방송 신호를 송출하는 단계를 포함할 수 있다.	1
휴대 방송 시스템에서 단말기의 인증 방법에 있어서, 네트워크 접속시 사용 목적에 따라 사용자 식별자 또는 단말기 식별자중 적어도 하나의 인증 식별자를 결정하는 제 1과정과, 상기 결정된 인증 식별자의 타입별로 생성된 식별자 정보가 포함된 메시지를 해당 네트워크에 전송하는 제 2과정을 포함하는 단말기의 인증 방법.	1
멀티미디어 브로드캐스트/멀티캐스트 서비스에 대한 통지를 제공하는 방법에 있어서,RNC에서 MBMS 통지 채널과 서비스 채널을 구성하는 단계;상기 RNC에서 상기 MBMS와 관련된 정보를 기지국에 송신하는 단계;상기 기지국에 의하여 수신된 정보에 따라 전송 통지에 의해 지시된 위치를 계산하는 단계; 그리고 상기 기지국에 의하여 상기 MBMS 통지 채널을 전송하는 단계를 포함하는 것을 특징으로 하는 통지 방법.	0
1. 발명의 목적은 휴대 방송 시스템에서 사용자가 다수의 단말을 등록하고, 서비스 요청시 등록된 다른 단말을 통해 서비스를 수신할 수 있는 수신 및 제공 방법 및 장치를 제공함에 있다.2. 발명의 다른 목적은 해당 스케줄에 서비스를 받아볼 수 없더라도 다수의 단말 중 장소와 시간에 따라 적합한 단말을 통해 해당 서비스를 수신할 수 있는 수신 및 제공 방법 및 장치를 제공함에 있다.3. 발명의 또 다른 목적은 다양한 단말을 통해 동일한 서비스를 제공받을 수 있는 수신 및 제공 방법 및 이를 위한 장치를 제공함에 있다.4. 발명의 다른 목적은 해당 스케줄에 서비스를 받아볼 수 없더라도 다수의 단말 중 장소와 시간에 따라 적합한 단말을 통해 해당 서비스를 수신 및 저장할 수 있는 효과가 있다.	0
ＣＢＳ를 이용하는 휴대 단말기의 메신저 설정 장치 및방법	0
디바이스가 근거리 브로드캐스팅을 이용한 커뮤니티 서비스를 실행시키게 하는 방법에 있어서,디바이스가, 제1 외부 디바이스로부터 제1 애드 패킷을 수신하게 하는 단계; 및디바이스가, 상기 제1 애드 패킷에 포함된 정보들을 참고하여 서비스 서버로 커뮤니티 참여 요청을 전송하는 단계;를 포함하고,상기 제1 애드 패킷은, 상기 커뮤니티 서비스를 식별하기 위한 UUID, 상기 서비스 서버에 의해 개설된 커뮤니티를 식별하기 위한 커뮤니티 식별자, 및 RSSI(Received Signal Strength Indication)정보를 포함하며,상기 디바이스는, 상기 RSSI정보가 기 설정 범위의 값을 가질 때에만 RSSI 기반 클러스터링 내에 포함되는 것을 특징으로 하는,디바이스가 근거리 브로드캐스팅을 이용한 커뮤니티 서비스를 실행시키게 하는 방법.	2
텔레매틱스 기반의 그룹 메시지 서비스 시스템에 있어서, 임의의 텔레매틱스 단말기에 의해 적어도 하나의 그룹을 생성해두고, 송신 텔레매틱스 단말기로부터 전달된 그룹 목록 메시지의 요청조건에 부합하는 그룹 목록을 상기 송신 텔레매틱스 단말기로 제공하고, 상기 송신 텔레매틱스 단말기에 의해 선택된 그룹으로의 그룹 전송 요청 메시지를 처리하기 위한 요청 메시지 처리 수단; 상기 적어도 하나의 그룹을 텔레매틱스 단말기별로 저장·관리하기 위한 저장수단; 상기 그룹 목록 메시지의 요청조건을 이용하여 상기 저장수단에서 적어도 하나의 그룹을 추출하고, 추출된 그룹들을 목록화하기 위한 그룹 목록 추출 수단; 및 상기 그룹 전송 요청 메시지의 그룹 식별정보 및 메시지 내용을 이용하여 그룹 메시지를 해당 그룹의 수신 텔레매틱스 단말기로 전송하기 위한 메시지 전송 수단 을 포함하는 텔레매틱스 기반의 그룹 메시지 서비스 시스템.	3
1. 발명에 따른 사운드를 이용한 정보 제공 방법은, 사운드 입력부를 구비한 사용자의 무선단말과 통신하는 서버에 의해 실행되는 사운드를 이용한 정보 제공 방법에 있어서, M(M≥1)개의 장면(Scene)이 순차 출력되도록 디지털화된 방송 컨텐츠에 포함된 N(N≥1)개의 지정된 객체 중에서 제n(1≤n≤N) 객체가 포함된 장면의 오디오 데이터의 의사 잡음(Pseudo Noise) 영역에 엔코딩되어 부호화된 사운드 코드를 판독하여 검출 가능한 제n 코드값과 제n 객체 정보를 매핑하여 지정된 저장매체에 저장하는 제1 단계와 상기 저장매체로부터 상기 제n 객체가 포함된 장면의 오디오 데이터로부터 검출 가능한 제n 코드값을 확인하는 제2 단계와 상기 제n 객체가 포함된 본방송 컨텐츠, 재방송 컨텐츠, VOD 컨텐츠, 동영상 컨텐츠 중 적어도 하나 또는 둘 이상의 조합을 대상으로 낙찰된 광고주의 광고 정보를 확인하는 제3 단계와 상기 제n 코드값과 상기 낙찰된 광고 정보를 매핑시키는 제4 단계와 사용자의 무선단말에 구비된 사운드 입력부를 통해 상기 방송 컨텐츠에 포함된 M개의 장면 중에서 제m 장면의 오디오 데이터로부터 검출된 상기 사용자의 무선단말에서 첨부된 식별코드를 포함하는 제n 코드값이 통신망을 통해 수신되는 경우에 상기 수신된 제n 코드값에 대응하여 상기 무선단말로 제공되는 제n 객체 정보에 상기 제n 객체에 낙찰된 광고 정보를 포함시켜 상기 무선단말로 제공하되, 상기 제n 코드값과 매핑된 광고 정보가 둘 이상인 경우 상기 제n 코드값이 인식되는 시점의 타임코드를 기준으로 상기 무선단말로 제공할 광고 정보를 선별하여 상기 무선단말로 제공하는 제5 단계를 포함하는 것을 특징으로 한다.2. 발명에 따르면, 상기 객체는, 상기 방송 컨텐츠의 각 장면에 포함된 인물, 배경, 상품, 소품, PPL(Product Placement) 중 적어도 하나를 포함하여 이루어지는 것을 특징으로 한다.3. 발명에 따르면, 상기 사운드를 이용한 정보 제공 방법에 있어서, 상기 제1 단계는, 상기 저장매체에 저장된 제n 객체 정보를 상기 무선단말로 제공하는 단계를 더 포함하여 이루어지는 것을 특징으로 한다.4. 발명에 따르면, 상기 사운드를 이용한 정보 제공 방법에 있어서, 상기 제1 단계는, 상기 제n 객체가 포함된 방송 컨텐츠에 대한 방송 컨텐츠 정보, 상기 제n 객체가 지정되는 장면을 식별하는 장면 식별 정보, 상기 제n 객체에 대한 제n 객체 정보 중 하나 이상의 정보를 지정된 저장매체에 저장하는 단계를 더 포함하며, 상기 제3 단계는, 상기 저장매체에 저장된 하나 이상의 정보를 광고주의 단말로 제공하여 상기 광고주로부터 상기 제n 객체에 대한 광고 정보를 지정된 금액 이상의 가격으로 낙찰 받는 것을 특징으로 한다.5. 발명에 따르면, 상기 제4 단계는, 상기 제n 객체에 낙찰된 둘 이상의 광고 정보와 상기 제n 코드값을 매핑하여 저장하며, 상기 제5 단계는, 상기 매핑된 둘 이상의 광고 정보를 상기 제n 객체 정보에 포함시켜 상기 무선단말로 제공하거나, 또는 기 설정된 정책에 따라 상기 둘 이상의 광고 정보 중에서 적어도 하나의 광고 정보를 상기 제n 객체 정보에 포함시켜 상기 무선단말로 제공하는 것을 특징으로 한다.6. 발명에 따르면, 상기 제5 단계는, 상기 제n 객체 정보에 포함된 광고 정보를 상기 무선단말 화면 상의 객체 정보가 출력되는 근처 일정 영역에 표시되도록 처리하는 것을 특징으로 한다.	4
